model,image_id,store_name_tp,store_name_fp,store_name_fn,store_address_tp,store_address_fp,store_address_fn,telephone_tp,telephone_fp,telephone_fn,date_tp,date_fp,date_fn,time_tp,time_fp,time_fn,prod_item_tp,prod_item_fp,prod_item_fn,prod_quantity_tp,prod_quantity_fp,prod_quantity_fn,prod_price_tp,prod_price_fp,prod_price_fn,subtotal_tp,subtotal_fp,subtotal_fn,tax_tp,tax_fp,tax_fn,tips_tp,tips_fp,tips_fn,total_tp,total_fp,total_fn
granite4,image_files/Image_7/1/4c84494cf987487762157108f140386b8692bf36.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,10,0,1,12,1,0,12,1,0,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_7/1/58ad35541641dce850a488b0e66bb700a60bfbc2.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_7/1/63ca7bb5d562b94021f5ee2bd40423508c2fb3cc.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_70/5/2522b072b9bfde5f2031f7352abb48ef9c7207fc.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,4,0,0,4,0,0,0,1,1,0,1,1,0,1,0,0,1,0
granite4,image_files/Image_70/5/2cec5cd4a9d7242080636e35b92733ebe7d77cab.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,2,3,1,0,4,0,0,1,0,0,0,1,1,0,1,0,0,1,0
granite4,image_files/Image_70/5/3321.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,9,11,0,0,11,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_70/5/3453.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,16,0,9,0,1,4,4,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_70/5/3476.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10,8,1,2,5,1,5,1,0,0,0,1,0,1,0,0,0,1,0
granite4,image_files/Image_70/5/3bad338981e431f3f22bc6ca99387dfca0895881.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,9,0,1,10,0,0,3,0,7,0,1,1,0,1,1,1,0,0,1,0,0
granite4,image_files/Image_70/5/4364.jpeg,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_70/5/4507edb99c827050da398f72d395b2b31f57d509.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,19,20,0,0,20,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_71/5/607fd5ce9a4dda99649e4c7b4e74ec7218dfb73d.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,12,0,13,1,8,1,5,1,0,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_71/5/7f74cdd0ff8e1af7405220aeab1963d484dd3e14.jpeg,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_71/5/888756a3b06b16053a78ff352b850440af89c4b1.jpeg,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2,1,3,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,1
granite4,image_files/Image_72/5/93298c2c457951a36b7c5d8dabad2bc6fbd675c4.jpeg,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,9,0,0,7,0,2,1,0,0,0,1,0,1,0,0,1,0,0
granite4,image_files/Image_72/5/9dbe3eb2729633d4f8aa7bc1a9861cfee941c7f7.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_72/5/a1e4df9446efd1e5d0fffe4b75e81b1fb01d9471.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,6,0,0,6,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_72/5/a7604a3efca6e79014e7d8eb232932a50989daa1.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5,5,0,0,5,0,0,1,0,0,0,1,0,0,0,1,1,0,0
granite4,image_files/Image_72/5/b9000e4bbade47cfab4c23495bb404cb4d55aa07.jpeg,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,2,0,3,5,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_72/5/ba5337092c5d2d015e568ec8aefc72d67e8f2661.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,7,7,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_73/5/c2dcd250c5162c11ca06d864666abb0ec1458f59.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,12,0,13,1,8,1,5,0,1,1,0,1,0,0,1,0,0,1,0
granite4,image_files/Image_73/5/c4033e5ce372fedbef1d21603dd8736b5d465e24.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,3,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,1
granite4,image_files/Image_73/5/f54ee2a67096869ca5c5d73244247eea2608f4e3.jpeg,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_73/5/f59e62bb56a772f81ce6310dbb67e75b026ebe92.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,3,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_74/6/0e1efc8ffacd7f6fb730796bc04b355f9095a0de.jpeg,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,8,6,0,0,6,0,0,1,0,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_74/6/11395dfb8aac05d38cc8970fb24f1c41714cf979.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2,1,2,2,0,2,2,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_74/6/185.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,4,0,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_75/6/525595db8efd2eedb4f8827e007a18629129b305.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,4,0,0,3,0,1,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_75/6/557a0e324bfa3ef7223ba29aae0a69b060cf4a2b.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13,9,2,0,1,9,1,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_75/6/66e4a47f8f62134a9f148d9782c8d4ae51229b94.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,3,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_76/6/7d1649106a3aba27e58a1dc5e10d1c6da987a9ca.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,2,0,2,3,0,0,2,0,2,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_76/6/7dbaadf00dc8a89fee1aba485951146fb3730b41.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6,0,6,0,5,0,1,0,1,1,1,0,0,0,1,0,0,1,0
granite4,image_files/Image_76/6/82b71b4cd3e200f4345ec9ada4f55b0379b90063.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,11,0,0,11,0,0,11,0,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_76/6/86e718fb63401f598d58ce44ef04ecc0584b80d3.jpeg,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,3,2,0,1,0,1,1,0,1,1,1,0,0,0,1,0
granite4,image_files/Image_76/6/894cf1d1f0f6a2d69df1b4be606ed1deb0e905a5.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,10,0,12,0,8,1,3,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_77/6/a91821e592a9ffd7726279273977759fc027e9e9.jpeg,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_77/6/a9575733a799643b9467454bfdbb131187913283.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_77/6/ac087336c07820e047d1c6f4027d60854cd91efe.jpeg,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_77/6/bc434b6ca1383b72641732b9c59c986a689f0cf6.jpeg,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,4,2,1,0,2,1,0,0,1,1,0,1,1,0,1,0,0,1,1
granite4,image_files/Image_77/6/c13d76e1832f7ad4cbee7830c29c9d887cbc5983.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,7,1,6,2,3,0,6,0,1,0,0,1,0,0,1,0,0,1,1
granite4,image_files/Image_77/6/edac5e0993826aee0d71787fa58d71013c2d64ad.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_77/6/effbb4aa99082ef0034ee376eda6929974358484.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,3,1,3,0,0,0,5,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_78/7/0bda337518ced88e59f31c39a63bb2405a828420.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,14,2,11,1,14,0,0,0,1,0,0,1,0,0,1,0,0,1,1
granite4,image_files/Image_78/7/0c0b19ea80a94e37a2d6eb53e5c2f8deb4d14606.jpeg,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,5,3,7,0,1,0,0,8,0,1,1,0,1,1,0,1,0,0,1,1
granite4,image_files/Image_78/7/2134.jpeg,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,2,3,5,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_78/7/25266f92935f86e84824233bc81b53495ba044a6.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,1,3,0,0,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_78/7/27d3cfebc359b7f5c7773cde951e03b26ac01aad.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,2,2,1,1,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_79/7/2978.jpeg,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_79/7/2e39d7fe0ba200754ac810722a3dce18d1095de9.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,6,5,0,1,4,0,2,0,1,1,0,1,1,0,1,0,0,1,0
granite4,image_files/Image_79/7/3456.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,3,0,3,0,0,1,0,0,0,1,1,1,0,0,1,0,0
granite4,image_files/Image_79/7/3503.jpeg,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,2,0,6,8,0,0,8,0,0,0,1,0,1,0,0,1,0,0,0,1,0
granite4,image_files/Image_79/7/3533.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_79/7/36c95886591cc6aea16d3a5f78775a27dd591567.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,11,16,0,0,13,0,3,0,1,1,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_8/1/63ec0d3552faffc110dd38e6732c79d73e2afbdd.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6,0,0,6,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_8/1/68bad41ce0ac6625d514b01a2742517b62ff85d4.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,0,8,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_8/1/744122caca09cef445526e059ff05e59fcfe1780.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_8/1/8984a19efb882f4a3cac1e80030ff75bf405b0a4.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,0,8,0,8,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_8/1/9a89277521036d2a1792d5180c788cb849c4207c.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,3,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_80/7/412d297566c6fd4c826700d1d1e1e772f5e91dab.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_80/7/4227.jpeg,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,3,0,0,3,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_80/7/4381.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,6,0,5,0,11,0,8,0,3,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_80/7/4a4e9f21c12280ec4474eeed4486c238a0bc3d24.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,5,4,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_80/7/51.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,3,0,7,9,0,1,8,0,2,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_80/7/5bab50153bf3d3329d90a6824b4c5bdc070e802f.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,25,27,0,0,27,0,0,0,1,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_80/7/5e5ddd069832e638a2008ff723e4faf899dcbbd5.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,4,2,1,1,4,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_80/7/5edc0cd8c2c8232e160f4852219ce9f5766976e4.jpeg,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,9,9,0,0,9,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_80/7/6cf7f60a4dadb542fad5cd60b4976b41ffddcb44.jpeg,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,3,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_81/7/80f528c2eddb37138ac7dbe8b857b6c658a57830.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,2,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_81/7/84701b0a041ae581cd9b3e090883c4150a554884.jpeg,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,3,3,0,6,0,0,1,5,0,1,1,0,1,1,0,1,0,1,0,0
granite4,image_files/Image_81/7/890.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_81/7/914202042558baec51a19e67af80da191c8a8152.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6,0,6,0,3,2,1,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_81/7/9bbeb3f7ee5caf426397666f966509806c02346c.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,4,0,2,2,0,0,1,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_81/7/9ebdc29b5d0b8f415ce9b908706c88a3a37bc076.jpeg,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0
granite4,image_files/Image_82/7/b536e431ea32260b9373772171a431deb72b295f.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4,3,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_82/7/b680a37bf5ace9a5ff4a197cf15a2e8d83a34dd1.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,3,0,11,14,0,0,9,0,5,0,1,1,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_82/7/c933db41255f25dc35f8d8d0a4355619d1ef1373.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4,2,0,1,2,0,1,0,1,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_82/7/d971f51654c9b491d39ce899eeccadd22c77b7d5.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
granite4,image_files/Image_82/7/e25a6d8b772f170657026c8c80acf9a2f8640b66.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,7,6,0,1,6,0,1,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_83/7/f297cb70cc2f3cb67dc9fed74da1634ebfa2036b.jpeg,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,9,4,3,3,4,0,8,1,0,0,0,1,1,0,1,0,1,0,0
granite4,image_files/Image_83/7/f6b397503d69287709ba3872c7e548d45917cd2e.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,11,14,0,0,14,0,0,0,1,1,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_83/8/0bac2b0f9f7af4742ac3400fecb9f9185ebb310c.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,14,8,0,20,2,8,2,12,1,0,0,0,1,1,0,1,0,1,0,0
granite4,image_files/Image_83/8/0c2ee907b32f7bccc6deedd6d780107ffeda251c.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3,9,5,3,4,12,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_83/8/1946b6612d64f505c01875ebe26b34501b66fc7d.jpeg,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_84/8/2a1dab6bb5c2315f94c4ae611e6850655186ab1f.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5,1,4,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_84/8/3834.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5,4,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_84/8/3c610b660ee3c758e8f1cab3510ecbb90d5e23c4.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,8,8,0,0,0,0,8,1,0,0,0,1,1,1,0,0,1,0,0
granite4,image_files/Image_84/8/4093.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_84/8/41048f9ffbbad643d93f95adea4e15e81be0e6fb.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,7,1,5,0,2,4,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_84/8/4460.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,3,9,9,3,0,3,3,6,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_85/8/5b350408c54a07df3a5d26523b416137e386a429.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,2,1,0,3,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_85/8/5b72895500ae6d07d37191d7facbf3f51fa31835.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,5,7,0,0,3,1,3,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_85/8/73292c845fd0d84dc11951d84ee48144712fff34.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,2,1,0,2,1,0,3,0,0,1,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_85/8/76c50364d237a15731a8cd90c120c8c044fd347f.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3,0,0,3,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_86/8/7bab79f40cfe828ca941522fd86324822f25e091.jpeg,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,2,0,2,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_86/8/96e1646e0c7d260dac02c0e4a43f7a1192724dc4.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_86/8/9e2d082d00e98c884b25c45f822bde9fbdc53a2e.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,0,3,5,2,0,3,2,2,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_86/8/a276876c4c267b0080ce4bf8d85d8c4e73aa61b1.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,4,0,4,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_86/8/a528088663166437057ab31eb28532fcf93587e0.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_86/8/b12c2dbf1e0ce0c58a7d78752df8b270b012d3d8.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10,11,0,0,8,0,3,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_87/8/e2b7efd6647e70ea432d2486b2388e4f2edb50b8.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_87/8/e368026983ab8c87212fcd1c8d4ad15420140d76.jpeg,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,50,0,0,1,0,0,50,1,0,0,0,0,1,1,0,0,0,0,1
granite4,image_files/Image_87/8/e6e905ac976a4c241b24b00326f8fb88b31a88a3.jpeg,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3,3,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_87/8/fbb1750828439ecb7e1e822805d01def68467395.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,6,8,1,0,8,1,0,0,1,0,0,1,0,0,1,0,1,0,0
granite4,image_files/Image_88/9/1064992b525a4f16793f30515f4ef730e56989cb.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_88/9/1265ac53a8adf66a8a7079678d9c38f540a7f5fa.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_88/9/27efcc8499cffa45ec3bc82f3d184e281ed67ee7.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,3,4,0,0,3,0,1,1,0,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_89/9/46de3d1a8a77885026f75d00e64b577bee6ed4be.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_89/9/567f2ef637c3cf189ce67e2094d5b02245baff86.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,6,1,5,0,1,5,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_89/9/5d5d0f2aeb4a88b0ff4772a66b81240b4f784a00.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,5,3,1,0,2,1,1,0,1,0,1,0,0,0,1,0,0,1,1
granite4,image_files/Image_89/9/60cdf601780080a8f550d060a92c1db00f656c63.jpeg,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0
granite4,image_files/Image_89/9/610449104202e60715cf3ecce9d3867c72374f96.jpeg,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_9/1/9faadf320672ff8bb57b932e21beb450acbf3ed3.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,8,0,8,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,0
granite4,image_files/Image_9/1/a43852905f43c1a8e02fff45e3a0d55fad0c5c1d.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,6,1,6,0,0,6,1,1,0,0,1,0,0,0,1,0,1,0,0
granite4,image_files/Image_9/1/b63df5a10ea9b46ede001708a09a455da3ab2361.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,3,0,6,0,8,1,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0
granite4,image_files/Image_9/1/ba80600eba5485f259e9932ec6d5f7a5939f23ee.jpeg,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,4,2,0,6,0,2,4,0,0,1,1,1,0,0,1,0,0,0,1,0
granite4,image_files/Image_9/1/bbc810979a022d73a1a62e701b06c0af32ff2d97.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
granite4,image_files/Image_90/9/68cdd3890af6d81347689be69c2848184fafacaf.jpeg,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5,3,0,0,4,0,1,1,0,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_90/9/881976df4715d8e50c7a466be16e8556e37999d8.jpeg,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,5,5,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,1,1
granite4,image_files/Image_90/9/980.jpeg,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
